codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo,color,color_id
58-26-46,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,AZUL FRANCIA,7007
58-26-49,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,GUINDO,3027
58-26-50,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,VERDE BOTELLA,4011
58-26-55,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
58-26-56,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
58-26-57,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
58-26-63,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,CALIPSO,7008
58-26-64,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
58-26-67,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,CAFE ROJISO,6013
58-26-71,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,CARTON AMARILLO,6004
58-26-73,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AZUL PASTEL,7012
58-26-76,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AZUL PASTEL,7012
58-26-77,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,SANDIA,3004
58-26-79,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,CONFITE,2007
58-26-80,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
58-26-83,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,AZUL PASTEL,7012
58-26-86,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
25-03,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,CICLAN,,,2/18,CICLAN,2015
26-02,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/18,CICLAN,,,2/18,CICLAN,2015
26-03,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/18,CICLAN,,,2/18,CICLAN,2015
26-04,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/18,CICLAN,,,2/18,CICLAN,2015
26-05,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/18,CICLAN,,,2/18,CICLAN,2015
26-06,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,2/18,CICLAN,,,2/18,CICLAN,2015
26-07,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/18,CICLAN,,,2/18,CICLAN,2015
26-08,,KILOS,0.0,0.0,204.5,204.5,0.0,0.0,204.5,204.5,2/18,CICLAN,,,2/18,CICLAN,2015
26-09,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,2/18,CICLAN,,,2/18,CICLAN,2015
26-10,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/18,CICLAN,,,2/18,CICLAN,2015
26-11,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/18,CICLAN,,,2/18,CICLAN,2015
01-24-05,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,,2/32,FUCSIA,3009
01-24-18,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CICLAN,2004
01-24-59,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,,2/32,VICUÑA,6026
01-25-06,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GUINDO POT.,3035
01-25-35,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE BANDERA,4010
01-25-58,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
01-26-02,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,AZUL FRANCIA,7007
01-26-07,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,GUINDO,3033
01-26-14,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,V. LECHUGA,4007
01-26-22,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
01-26-34,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
01-26-43,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6011
01-26-46,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AZUL PETROLEO,7009
01-26-53,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
01-26-56,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NARANJA,1023
01-26-60,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6011
01-26-64,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BEIGE CARTON,6002
01-26-67,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
01-26-69,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CONFITE,2007
01-26-75,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
01-26-80,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6012
01-26-85,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
02-24-10,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,,2/32,VERDE BANDERA,4010
02-26-02,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CLAVEÑ,3005
02-26-03,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,CONFITE,2002
02-26-08,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
02-26-13,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,VERDE ESMERALDA,4022
02-26-20,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VERDE,4060
02-26-26,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,MARFIL,0018
02-26-31,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3009
02-26-37,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,D,2/32,AZUL MARINO,7013
02-26-50,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
02-26-59,,KILOS,0.0,0.0,215.5,215.5,215.5,215.5,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
02-26-74,,KILOS,0.0,0.0,212.0,212.0,212.0,212.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO,7008
02-26-77,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3049
02-26-81,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,SALMON,3003
03-24-21,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
03-26-01,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CELESTE,7034
03-26-04,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,BEIGE HUESO,6003
03-26-07,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
03-26-23,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VERDE BB,4001
03-26-27,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
03-26-31,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VERDE BOTELLA,4057
03-26-35,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AMARILLO,0023
03-26-40,,KILOS,0.0,0.0,211.0,211.0,211.0,211.0,0.0,0.0,2/32,HB,,,2/32,CONFITE,2003
04-26-03,,KILOS,0.0,0.0,199.5,199.5,199.0,199.0,0.5,0.5,2/32,HB,,,2/32,VERDE ESMERALDA,4013
04-26-51,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
04-26-52,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
04-26-54,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
04-26-55,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,GUINDO,3043
04-26-57,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
04-26-60,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,MAIZ,6005
04-26-62,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,ROJO OSC.,3041
04-26-73,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,INTOCABLE,1016
05-24-73,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
05-24-81,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,VERDE LECHUGA,4034
05-25-50,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
05-26-01,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AZALEA,7015
05-26-03,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6011
05-26-09,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,2/32,HB,,,2/32,LADRILLO,1014
05-26-53,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CONFITE,2002
06-26-04,,KILOS,0.0,0.0,200.5,200.5,198.0,198.0,2.5,2.5,2/32,HB,,,2/32,BLANCO,0010
06-26-11,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
06-26-16,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO,7008
06-26-21,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,JADE,4048
06-26-26,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,MORADO,7023
06-26-34,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,MARFIL,0018
06-26-39,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,NARANJA OSC.,1024
06-26-47,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
06-26-54,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,MARFIL,0018
06-26-58,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/32,HB,,,2/32,PLOMO RATON,8003
06-26-61,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
06-26-67,,KILOS,0.0,0.0,202.5,202.5,201.0,201.0,1.5,1.5,2/32,HB,,,2/32,VICUÑA,6007
07-24-12,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
07-24-46,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,VERDE LIMON,4051
07-26-01,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CPNFETI,2002
07-26-13,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,,2/32,CALIPSO,7008
07-26-20,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
07-26-22,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,PLOMO PLATA,8009
07-26-31,,KILOS,0.0,0.0,201.0,201.0,0.0,0.0,201.0,201.0,2/32,HB,,,2/32,VERDE BANDERA,4010
07-26-38,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
07-26-53,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CAFE OSC.,6014
07-26-65,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,LILA,7019
07-26-84,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
08-24-28,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CALIPSO,7008
08-24-71,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BEIGE,6002
08-25-21,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/32,HB,,D,2/32,VICUÑA,6007
08-26-04,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO,7008
08-26-07,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AZUL PASTEL,7012
08-26-18,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
08-26-21,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
08-26-26,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VERDE BOTELLA,4011
08-26-32,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AZUL PATROLEO,7009
08-26-36,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
08-26-44,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
08-26-48,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CONFITE,2003
08-26-57,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,PERLA,0031
08-26-63,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/23,NEGRO,5000
08-26-68,RET,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,,2/32,MORADO,7026
08-26-78,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VERDE LECHUGA,4034
09-24-63,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,AZUL MARINO,7013
09-24-71,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,VERDE COCA,4036
09-26-02,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,NARANJA ROJISO,1044
09-26-08,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,,2/32,PLOMO PLATA,8009
09-26-13,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
09-26-24,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
09-26-28,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/18,MARFIL,0018
09-26-56,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,2/32,HB,,,2/32,MORADO,7026
09-26-59,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,MORADO,7023
09-26-67,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
09-26-74,,KILOS,0.0,0.0,206.5,206.5,204.0,204.0,2.5,2.5,2/32,HB,,,2/32,CONFITE,2003
09-32-26-10,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,GRISS,402
09-32-26-13,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,GRISS,402
09-32-26-16,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,GRISS,402
10-24-01,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,VERDE LIMON,4051
10-24-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
10-24-17,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BEIGE CARTON,6002
10-24-39,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,MORADO,7023
10-24-71,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,TERRACOTA CAFE,6031
10-26-03,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,AZUL PETROLEO,7009
10-26-17,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
10-26-26,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
10-26-30,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
10-26-36,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3039
10-26-43,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,FUCSIA,2009
10-26-52,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
10-26-55,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,VERDE LIMON,4051
10-26-59,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
10-26-68,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,CAFE OSCURO,6014
10-26-71,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3009
10-26-78,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,FUCSIA,2009
11-24-43,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,KANTUTA,3045
11-24-68,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,KANTUTA,3045
11-26-34,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,MARFIL,0022
11-26-45,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE PACAY,4035
11-26-51,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BEIGE,6002
11-26-57,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
11-26-73,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6011
11-26-77,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,CICLAN,2004
11-32-26-01,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,,2/32,GRISS,402
12-24-09,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
12-24-15,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,FUCSIA,3009
12-24-28,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BEIGE CARTON,6002
12-24-52,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,VERDE BANDERA,4010
12-24-54,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,NEGRO,5000
12-24-84,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,LILA BAJO,7018
12-26-08,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,MARFIL,0022
12-26-12,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CICLAN,2004
12-26-26,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6012
12-26-31,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CICLAN OSC.,2016
12-26-39,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,CAFE OSC.,6014
12-26-63,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,LADRILLO,1005
12-26-67,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CICLAN,2004
12-26-73,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CICLAN,2004
12-26-80,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,"AZUL,PASTEL",7012
12-26-85,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
13-24-03,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,GUINDO,3014
13-24-27-1,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
13-24-51,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6007
13-24-55,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
13-26-04,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
13-26-08,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
13-26-15,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AZUL PASTEL,7012
13-26-21,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
13-26-28,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
13-26-31,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
13-26-36,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AZUL PTEROLEO,7009
13-26-42,,JUEGO,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AZUL MARINO,7013
13-26-51,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6012
13-26-62,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
13-26-66,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/32,HB,,,2/32,MARFIL,0018
13-26-71,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
14-24-25,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6012
14-24-35,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BEIGE,6002
14-24-40,,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/32,HB,,D,2/32,MARFIL,0017
14-24-76,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NARANJA,1023
14-24-84,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,1032
